dbw_enabled,linear_current,angular_current,linear_required,angular_required,throttle,brake,steer,dx_c,dy_c,theta_c,steering_feedback
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.03125735328,0.0,2.341271853056632,0.0,0.029304189776678414,0.0,0.0,1134.567,1183.572,0.1090439,0.0
True,1.0471952233600001,-0.001847508628594751,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.341271853056632,0.0,0.02894766977667841,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.0471952233600001,0.0,2.264531372572545,0.0,0.02723103411803295,0.0,0.0,1134.795,1183.593,0.1094687,0.0
True,1.06805634496,-0.002807498087372647,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,-0.002807498087372647,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,-0.002807498087372647,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,-0.002807498087372647,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,-0.002807498087372647,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.264531372572545,0.0,0.02676438411803295,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.06805634496,0.0,2.2645313725725456,0.0,0.02676438411803296,0.0,0.0,1135.153,1183.626,0.1101396,0.0
True,1.08570459008,0.004074763278078899,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.2645313725725456,0.0,0.026369604118032963,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.08570459008,0.0,2.264531372572546,0.0,0.026369604118032974,0.0,0.0,1135.518,1183.659,0.1108253,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.264531372572546,0.0,0.026112444118032974,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.09720067072,0.0,2.225168883723274,0.0,0.025231930319507743,0.0,0.0,1135.866,1183.69,0.111483,0.0
True,1.10549326272,0.0004104055700705797,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0004104055700705797,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0004104055700705797,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0004104055700705797,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.225168883723274,0.0,0.02504643031950774,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.10549326272,0.0,2.1850974314238845,0.0,0.024150057460269426,0.0,0.0,1136.129,1183.714,0.1119814,0.0
True,1.1144841312,0.0007615296213207798,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.1850974314238845,0.0,0.023948937460269427,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.1144841312,0.0,2.060296246501562,0.0,0.021157214461828066,0.0,0.0,1136.505,1183.749,0.1126949,0.0
True,1.12207844672,0.0011903529546095004,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.12207844672,0.0,2.060296246501562,0.0,0.02098733446182807,0.0,0.0,1136.862,1183.782,0.1133732,0.0
True,1.1280629711999999,0.00227036080586612,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.00227036080586612,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.00227036080586612,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.00227036080586612,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.00227036080586612,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.1280629711999999,0.0,2.060296246501562,0.0,0.02085346446182807,0.0,0.0,1137.153,1183.809,0.1139276,0.0
True,1.13152171968,0.0013320102717379828,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
True,1.13152171968,0.0,2.060296246501562,0.0,0.020776094461828067,0.0,0.0,1137.513,1183.843,0.1146136,0.0
